EventNum, EventIDType, EventName, EventData
2324,2,tackle,94
2326,2,tackle,113
2327,2,tackle,77
2338,2,tackle,94
2339,2,tackle,116
2341,2,tackle,101
2342,2,tackle,100
2343,2,tackle,89
2350,2,tackle,95
2354,2,tackle,74
2357,2,tackle,89
2359,2,tackle,103
2361,2,tackle,71
2363,2,tackle,103
2365,2,tackle,77
2367,2,tackle,105
2371,2,tackle,95
2372,2,tackle,106
2376,2,tackle,82
2377,2,tackle,85
2378,2,tackle,71
2383,2,tackle,68
2387,2,tackle,103
2389,2,tackle,91
2391,2,tackle,98
2393,2,tackle,68
2397,2,tackle,95
2400,2,tackle,99
2406,2,tackle,89
2415,2,tackle,84
2416,2,tackle,97
2417,2,tackle,106
2419,2,tackle,111
2420,2,tackle,104
2424,2,tackle,94
2425,2,tackle,76
2427,2,tackle,91
2428,2,tackle,112
2430,2,tackle,71
2431,2,tackle,90
2432,2,tackle,106
2433,2,tackle,75
2435,2,tackle,108
2436,2,tackle,97
2443,2,tackle,100
2448,2,tackle,91
2454,2,tackle,79
2456,2,tackle,85
2457,2,tackle,111
2458,2,tackle,93
2460,2,tackle,88
2464,2,tackle,75
2469,2,tackle,107
2473,2,tackle,75
2475,2,tackle,114
2481,2,tackle,80
2485,2,tackle,105
2486,2,tackle,111
2489,2,tackle,90
2490,2,tackle,106
2494,2,tackle,113
2502,2,tackle,76
2504,2,tackle,101
2505,2,tackle,82
2507,2,tackle,79
2508,2,tackle,78
2510,2,tackle,92
2517,2,tackle,94
2522,2,tackle,99
2523,2,tackle,106
2531,2,tackle,81
2533,2,tackle,90
2538,2,tackle,95
2541,2,tackle,89
2542,2,tackle,100
2549,2,tackle,77
2550,2,tackle,75
2551,2,tackle,82
2560,2,tackle,113
2561,2,tackle,100
2566,2,tackle,80
2568,2,tackle,68
2571,2,tackle,95
2574,2,tackle,84
2576,2,tackle,106
2578,2,tackle,83
2580,2,tackle,78
2582,2,tackle,72
2586,2,tackle,97
2587,2,tackle,77
2589,2,tackle,85
2591,2,tackle,95
2592,2,tackle,72
2599,2,tackle,76
2602,2,tackle,107
2605,2,tackle,101
2613,2,tackle,73
2617,2,tackle,96
2618,2,tackle,82
2623,2,tackle,98
2631,2,tackle,107
2633,2,tackle,75
2634,2,tackle,80
2635,2,tackle,82
2640,2,tackle,107
2644,2,tackle,96
2645,2,tackle,92
2646,2,tackle,96
2650,2,tackle,84
2654,2,tackle,100
2658,2,tackle,115
2659,2,tackle,109
2660,2,tackle,78
2662,2,tackle,77
2663,2,tackle,74
2664,2,tackle,82
2665,2,tackle,110
2670,2,tackle,88
2673,2,tackle,74
2677,2,tackle,73
2679,2,tackle,66
2680,2,tackle,111
2688,2,tackle,97
2693,2,tackle,110
2696,2,tackle,102
2698,2,tackle,96
2706,2,tackle,108
2710,2,tackle,85
2711,2,tackle,80
2712,2,tackle,75
2713,2,tackle,113
2715,2,tackle,105
2716,2,tackle,71
2730,2,tackle,98
2733,2,tackle,97
2736,2,tackle,91
2738,2,tackle,109
2740,2,tackle,95
2755,2,tackle,115
2760,2,tackle,90
2761,2,tackle,66
2763,2,tackle,115
2773,2,tackle,110
2777,2,tackle,67
2779,2,tackle,98
2782,2,tackle,105
2783,2,tackle,91
2785,2,tackle,91
2786,2,tackle,116
2789,2,tackle,84
2793,2,tackle,68
2794,2,tackle,101
2796,2,tackle,67
2800,2,tackle,116
2802,2,tackle,95
2814,2,tackle,68
2816,2,tackle,73
2818,2,tackle,84
2826,2,tackle,76
2831,2,tackle,72
2833,2,tackle,85
2835,2,tackle,106
2839,2,tackle,112
2840,2,tackle,98
2841,2,tackle,114
2842,2,tackle,86
2843,2,tackle,112
2851,2,tackle,111
2852,2,tackle,73
2855,2,tackle,84
2857,2,tackle,80
2860,2,tackle,113
2869,2,tackle,67
2871,2,tackle,114
2875,2,tackle,102
2876,2,tackle,83
2883,2,tackle,90
2886,2,tackle,85
2887,2,tackle,95
2896,2,tackle,87
2899,2,tackle,71
2900,2,tackle,104
2903,2,tackle,90
2904,2,tackle,104
2905,2,tackle,75
2906,2,tackle,91
2908,2,tackle,67
2909,2,tackle,101
2910,2,tackle,105
2912,2,tackle,68
2913,2,tackle,86
2915,2,tackle,90
2917,2,tackle,99
2918,2,tackle,97
2922,2,tackle,109
2923,2,tackle,94
2924,2,tackle,83
2925,2,tackle,101
2926,2,tackle,82
2930,2,tackle,98
2931,2,tackle,110
2933,2,tackle,92
2934,2,tackle,106
2941,2,tackle,72
2943,2,tackle,112
2946,2,tackle,79
2954,2,tackle,86
2959,2,tackle,81
2964,2,tackle,112
2965,2,tackle,84
2967,2,tackle,78
2969,2,tackle,91
2971,2,tackle,104
2975,2,tackle,92
2976,2,tackle,107
2979,2,tackle,67
2980,2,tackle,67
2981,2,tackle,115
2982,2,tackle,73
2986,2,tackle,100
2987,2,tackle,68
2990,2,tackle,72
2992,2,tackle,109
2993,2,tackle,99
2996,2,tackle,77
3000,2,tackle,101
3001,2,tackle,99
3004,2,tackle,106
3005,2,tackle,104
3011,2,tackle,87
3018,2,tackle,101
3019,2,tackle,77
3020,2,tackle,109
3021,2,tackle,110
3022,2,tackle,77
3023,2,tackle,93
3026,2,tackle,96
3033,2,tackle,114
3036,2,tackle,76
3038,2,tackle,105
3048,2,tackle,79
3049,2,tackle,70
3051,2,tackle,87
3057,2,tackle,102
3069,2,tackle,93
3071,2,tackle,85
3073,2,tackle,94
3076,2,tackle,108
3080,2,tackle,104
3081,2,tackle,87
3083,2,tackle,89
3087,2,tackle,95
3095,2,tackle,69
3099,2,tackle,109
3101,2,tackle,66
3103,2,tackle,70
3106,2,tackle,85
3109,2,tackle,73
3110,2,tackle,112
3115,2,tackle,116
3116,2,tackle,66
3119,2,tackle,79
3121,2,tackle,109
3122,2,tackle,70
3131,2,tackle,116
3135,2,tackle,82
3136,2,tackle,71
3137,2,tackle,106
3141,2,tackle,98
3143,2,tackle,73
3144,2,tackle,98
3145,2,tackle,116
3149,2,tackle,81
3153,2,tackle,94
3154,2,tackle,91
3158,2,tackle,89
3159,2,tackle,93
3164,2,tackle,89
3168,2,tackle,69
3179,2,tackle,77
3182,2,tackle,116
3189,2,tackle,115
3192,2,tackle,103
3201,2,tackle,71
3214,2,tackle,73
3215,2,tackle,113
3217,2,tackle,83
3219,2,tackle,78
3220,2,tackle,93
3228,2,tackle,111
3229,2,tackle,107
3232,2,tackle,112
3234,2,tackle,69
3237,2,tackle,112
3239,2,tackle,114
3240,2,tackle,74
3241,2,tackle,96
3251,2,tackle,86
3254,2,tackle,104
3255,2,tackle,97
3263,2,tackle,108
3264,2,tackle,110
3266,2,tackle,83
3269,2,tackle,92
3271,2,tackle,72
3273,2,tackle,93
3274,2,tackle,107
3275,2,tackle,113
3279,2,tackle,114
3280,2,tackle,88
3282,2,tackle,67
3287,2,tackle,81
3291,2,tackle,102
3293,2,tackle,107
3296,2,tackle,96
3298,2,tackle,87
3300,2,tackle,110
3302,2,tackle,108
3303,2,tackle,84
3310,2,tackle,98
3311,2,tackle,83
3314,2,tackle,82
3315,2,tackle,69
3316,2,tackle,106
3318,2,tackle,78
3320,2,tackle,88
3324,2,tackle,80
3326,2,tackle,110
3328,2,tackle,93
3333,2,tackle,92
3340,2,tackle,116
3341,2,tackle,95
3348,2,tackle,86
3354,2,tackle,116
3355,2,tackle,113
3359,2,tackle,115
3360,2,tackle,95
3367,2,tackle,85
3368,2,tackle,108
3370,2,tackle,110
3371,2,tackle,70
3377,2,tackle,89
3381,2,tackle,95
3385,2,tackle,78
3387,2,tackle,98
3389,2,tackle,94
3392,2,tackle,108
3396,2,tackle,103
3399,2,tackle,102
3401,2,tackle,97
3403,2,tackle,96
3404,2,tackle,81
3405,2,tackle,110
3406,2,tackle,96
3408,2,tackle,84
3410,2,tackle,72
3413,2,tackle,106
3414,2,tackle,114
3415,2,tackle,73
3424,2,tackle,83
3425,2,tackle,70
3427,2,tackle,105
3431,2,tackle,101
3434,2,tackle,75
3443,2,tackle,108
3445,2,tackle,78
3458,2,tackle,99
3462,2,tackle,96
3469,2,tackle,68
3479,2,tackle,75
3480,2,tackle,101
3486,2,tackle,115
3497,2,tackle,75
3498,2,tackle,91
3501,2,tackle,111
3502,2,tackle,98
3504,2,tackle,108
3506,2,tackle,77
3507,2,tackle,102
3508,2,tackle,78
3510,2,tackle,113
3513,2,tackle,116
3514,2,tackle,112
3521,2,tackle,73
3523,2,tackle,84
3529,2,tackle,116
3530,2,tackle,81
3532,2,tackle,107
3535,2,tackle,87
3541,2,tackle,72
3542,2,tackle,94
3544,2,tackle,109
3558,2,tackle,73
3562,2,tackle,110
3564,2,tackle,81
3567,2,tackle,109
3570,2,tackle,95
3571,2,tackle,109
3573,2,tackle,69
3575,2,tackle,108
3579,2,tackle,83
3581,2,tackle,69
3584,2,tackle,99
3588,2,tackle,88
3592,2,tackle,79
3593,2,tackle,97
3597,2,tackle,103
3603,2,tackle,97
3604,2,tackle,70
3609,2,tackle,80
3610,2,tackle,100
3611,2,tackle,81
3613,2,tackle,75
3617,2,tackle,97
3619,2,tackle,75
3631,2,tackle,105
3633,2,tackle,112
3634,2,tackle,104
3635,2,tackle,116
3636,2,tackle,84
3640,2,tackle,89
3645,2,tackle,93
3646,2,tackle,85
3648,2,tackle,80
3650,2,tackle,114
3651,2,tackle,101
3652,2,tackle,108
3653,2,tackle,111
3654,2,tackle,95
3664,2,tackle,75
3666,2,tackle,100
3668,2,tackle,112
3669,2,tackle,110
3676,2,tackle,93
3677,2,tackle,108
3680,2,tackle,69
3681,2,tackle,72
3683,2,tackle,102
3685,2,tackle,69
3688,2,tackle,93
3689,2,tackle,70
3690,2,tackle,78
3691,2,tackle,68
3692,2,tackle,111
3696,2,tackle,96
3698,2,tackle,77
3699,2,tackle,66
3702,2,tackle,103
3705,2,tackle,109
3707,2,tackle,103
3713,2,tackle,83
3715,2,tackle,110
3717,2,tackle,112
3718,2,tackle,115
3723,2,tackle,107
3727,2,tackle,83
3731,2,tackle,75
3733,2,tackle,90
3734,2,tackle,76
3743,2,tackle,110
3750,2,tackle,101
3756,2,tackle,116
3757,2,tackle,93
3758,2,tackle,91
3759,2,tackle,110
3765,2,tackle,103
3769,2,tackle,74
3773,2,tackle,108
3774,2,tackle,89
3777,2,tackle,92
3779,2,tackle,90
3780,2,tackle,81
3781,2,tackle,115
3783,2,tackle,72
3785,2,tackle,82
3786,2,tackle,102
3788,2,tackle,87
3789,2,tackle,90
3794,2,tackle,79
3798,2,tackle,81
3799,2,tackle,91
3800,2,tackle,112
3806,2,tackle,103
3809,2,tackle,86
3814,2,tackle,108
3815,2,tackle,69
3816,2,tackle,78
3821,2,tackle,96
3823,2,tackle,98
3827,2,tackle,76
3831,2,tackle,88
3832,2,tackle,104
3833,2,tackle,111
3836,2,tackle,84
3843,2,tackle,80
3844,2,tackle,116
3847,2,tackle,88
3848,2,tackle,102
3851,2,tackle,97
3861,2,tackle,80
3865,2,tackle,93
3868,2,tackle,82
3869,2,tackle,69
3876,2,tackle,108
3878,2,tackle,89
3879,2,tackle,72
3887,2,tackle,115
3889,2,tackle,97
3895,2,tackle,70
3896,2,tackle,105
3902,2,tackle,116
3909,2,tackle,116
3913,2,tackle,101
3917,2,tackle,91
3918,2,tackle,74
3919,2,tackle,114
3922,2,tackle,107
3924,2,tackle,77
3926,2,tackle,79
3929,2,tackle,89
3930,2,tackle,83
3935,2,tackle,100
3937,2,tackle,86
3946,2,tackle,92
3952,2,tackle,87
3953,2,tackle,114
3959,2,tackle,79
3960,2,tackle,102
3964,2,tackle,101
3967,2,tackle,111
3974,2,tackle,74
3977,2,tackle,111
3979,2,tackle,87
3981,2,tackle,93
3983,2,tackle,105
3987,2,tackle,109
3988,2,tackle,99
3995,2,tackle,105
3996,2,tackle,98
3997,2,tackle,76
3999,2,tackle,106
