EventNum, EventIDType, EventName, EventData
581,2,tackle,132
582,1,kick,0
583,3,pass,0
584,1,kick,0
585,1,kick,0
586,3,pass,0
587,1,kick,0
588,2,tackle,125
589,3,pass,0
590,3,pass,0
591,2,tackle,130
592,2,tackle,82
593,2,tackle,97
594,2,tackle,104
595,2,tackle,124
596,1,kick,0
597,2,tackle,84
598,1,kick,0
599,3,pass,0
600,3,pass,0
601,2,tackle,102
602,1,kick,0
603,1,kick,0
604,3,pass,0
605,3,pass,0
606,1,kick,0
607,2,tackle,126
608,3,pass,0
609,3,pass,0
610,1,kick,0
611,3,pass,0
612,2,tackle,95
613,1,kick,0
614,3,pass,0
615,3,pass,0
616,1,kick,0
617,3,pass,0
618,2,tackle,90
619,2,tackle,96
620,1,kick,0
621,1,kick,0
622,1,kick,0
623,1,kick,0
624,2,tackle,95
625,3,pass,0
626,3,pass,0
627,3,pass,0
628,1,kick,0
629,3,pass,0
630,2,tackle,84
631,1,kick,0
632,2,tackle,92
633,2,tackle,112
634,1,kick,0
635,3,pass,0
636,2,tackle,91
637,1,kick,0
638,2,tackle,106
639,3,pass,0
640,3,pass,0
641,1,kick,0
642,1,kick,0
643,2,tackle,97
644,1,kick,0
645,1,kick,0
646,3,pass,0
647,1,kick,0
648,3,pass,0
649,2,tackle,105
650,2,tackle,116
651,1,kick,0
652,1,kick,0
653,1,kick,0
654,1,kick,0
655,2,tackle,82
656,3,pass,0
657,1,kick,0
658,2,tackle,113
659,2,tackle,116
660,1,kick,0
661,3,pass,0
662,2,tackle,107
663,1,kick,0
664,2,tackle,119
665,1,kick,0
666,1,kick,0
667,2,tackle,125
668,2,tackle,115
669,2,tackle,132
670,2,tackle,118
671,1,kick,0
672,2,tackle,90
673,2,tackle,133
674,2,tackle,94
675,1,kick,0
676,3,pass,0
677,3,pass,0
678,1,kick,0
679,1,kick,0
680,2,tackle,91
681,1,kick,0
682,1,kick,0
683,3,pass,0
684,3,pass,0
685,2,tackle,117
686,2,tackle,89
687,1,kick,0
688,1,kick,0
689,1,kick,0
690,3,pass,0
691,3,pass,0
692,1,kick,0
693,3,pass,0
694,2,tackle,120
695,2,tackle,119
696,1,kick,0
697,2,tackle,84
698,1,kick,0
699,3,pass,0
700,2,tackle,109
701,2,tackle,79
702,3,pass,0
703,3,pass,0
704,3,pass,0
705,3,pass,0
706,2,tackle,132
707,2,tackle,105
708,3,pass,0
709,3,pass,0
710,1,kick,0
711,1,kick,0
712,3,pass,0
713,2,tackle,124
714,3,pass,0
715,2,tackle,131
716,1,kick,0
717,3,pass,0
718,1,kick,0
719,1,kick,0
720,2,tackle,84
721,1,kick,0
722,2,tackle,82
723,2,tackle,108
724,2,tackle,95
725,3,pass,0
726,3,pass,0
727,3,pass,0
728,3,pass,0
729,3,pass,0
730,3,pass,0
731,2,tackle,88
732,1,kick,0
733,3,pass,0
734,3,pass,0
735,1,kick,0
736,2,tackle,123
737,3,pass,0
738,1,kick,0
739,3,pass,0
740,3,pass,0
741,2,tackle,100
742,2,tackle,94
743,1,kick,0
744,3,pass,0
745,1,kick,0
746,2,tackle,101
747,1,kick,0
748,3,pass,0
749,1,kick,0
750,3,pass,0
751,2,tackle,91
752,1,kick,0
753,2,tackle,115
754,2,tackle,83
755,2,tackle,119
756,3,pass,0
757,1,kick,0
758,1,kick,0
759,2,tackle,99
760,1,kick,0
761,3,pass,0
762,1,kick,0
763,2,tackle,103
764,2,tackle,115
765,1,kick,0
766,2,tackle,117
767,1,kick,0
768,1,kick,0
769,3,pass,0
770,3,pass,0
771,2,tackle,103
772,2,tackle,79
773,3,pass,0
774,3,pass,0
775,3,pass,0
776,1,kick,0
777,2,tackle,80
778,1,kick,0
779,1,kick,0
780,3,pass,0
781,1,kick,0
782,3,pass,0
783,2,tackle,129
784,1,kick,0
785,2,tackle,81
786,2,tackle,119
787,1,kick,0
788,1,kick,0
789,1,kick,0
790,3,pass,0
791,3,pass,0
792,2,tackle,104
793,3,pass,0
794,2,tackle,133
795,3,pass,0
796,3,pass,0
797,2,tackle,121
798,1,kick,0
799,3,pass,0
800,3,pass,0
801,3,pass,0
802,1,kick,0
803,3,pass,0
804,1,kick,0
805,1,kick,0
806,1,kick,0
807,2,tackle,95
808,3,pass,0
809,1,kick,0
810,3,pass,0
811,1,kick,0
812,1,kick,0
813,3,pass,0
814,3,pass,0
815,3,pass,0
816,3,pass,0
817,3,pass,0
818,1,kick,0
819,1,kick,0
820,3,pass,0
821,3,pass,0
822,2,tackle,105
823,1,kick,0
824,1,kick,0
825,2,tackle,115
826,3,pass,0
827,3,pass,0
828,2,tackle,126
829,1,kick,0
830,3,pass,0
831,2,tackle,132
832,1,kick,0
833,3,pass,0
834,2,tackle,99
835,3,pass,0
836,2,tackle,118
837,2,tackle,127
838,1,kick,0
839,2,tackle,131
840,1,kick,0
841,1,kick,0
842,3,pass,0
843,1,kick,0
844,1,kick,0
845,3,pass,0
846,2,tackle,104
847,1,kick,0
848,2,tackle,81
849,2,tackle,111
850,1,kick,0
851,1,kick,0
852,1,kick,0
853,1,kick,0
854,2,tackle,132
855,3,pass,0
856,3,pass,0
857,3,pass,0
858,3,pass,0
859,1,kick,0
860,1,kick,0
861,3,pass,0
862,3,pass,0
863,3,pass,0
864,3,pass,0
865,3,pass,0
866,3,pass,0
867,3,pass,0
868,2,tackle,107
869,3,pass,0
870,3,pass,0
871,1,kick,0
872,1,kick,0
873,3,pass,0
874,2,tackle,103
875,1,kick,0
876,1,kick,0
877,2,tackle,95
878,3,pass,0
879,2,tackle,84
880,3,pass,0
881,1,kick,0
882,3,pass,0
883,2,tackle,116
884,1,kick,0
885,1,kick,0
886,1,kick,0
887,2,tackle,107
888,1,kick,0
889,2,tackle,93
890,3,pass,0
891,2,tackle,132
892,3,pass,0
893,3,pass,0
894,2,tackle,82
895,3,pass,0
896,1,kick,0
897,3,pass,0
898,2,tackle,91
899,1,kick,0
900,1,kick,0
901,2,tackle,111
902,1,kick,0
903,2,tackle,88
904,2,tackle,102
905,1,kick,0
906,3,pass,0
907,3,pass,0
908,2,tackle,87
909,3,pass,0
910,1,kick,0
911,1,kick,0
912,1,kick,0
913,3,pass,0
914,1,kick,0
915,1,kick,0
916,2,tackle,133
917,2,tackle,83
918,1,kick,0
919,2,tackle,121
920,3,pass,0
921,1,kick,0
922,2,tackle,81
923,1,kick,0
924,2,tackle,88
925,3,pass,0
926,3,pass,0
927,3,pass,0
928,3,pass,0
929,1,kick,0
930,3,pass,0
931,3,pass,0
932,1,kick,0
933,2,tackle,128
934,2,tackle,128
935,3,pass,0
936,2,tackle,82
937,1,kick,0
938,2,tackle,99
939,1,kick,0
940,3,pass,0
941,1,kick,0
942,2,tackle,133
943,3,pass,0
944,3,pass,0
945,2,tackle,90
946,2,tackle,84
947,3,pass,0
948,2,tackle,131
949,1,kick,0
950,2,tackle,129
951,1,kick,0
952,2,tackle,123
953,3,pass,0
954,2,tackle,81
955,3,pass,0
956,1,kick,0
957,1,kick,0
958,3,pass,0
959,2,tackle,112
960,2,tackle,86
961,3,pass,0
962,1,kick,0
963,2,tackle,97
964,2,tackle,79
965,1,kick,0
966,3,pass,0
967,3,pass,0
968,2,tackle,94
969,3,pass,0
970,1,kick,0
971,1,kick,0
972,3,pass,0
973,2,tackle,108
974,3,pass,0
975,2,tackle,83
976,1,kick,0
977,3,pass,0
978,1,kick,0
979,2,tackle,86
980,2,tackle,94
981,2,tackle,120
982,1,kick,0
983,2,tackle,114
984,2,tackle,126
985,2,tackle,128
986,3,pass,0
987,2,tackle,130
988,3,pass,0
989,2,tackle,117
990,2,tackle,87
991,1,kick,0
992,1,kick,0
993,3,pass,0
994,1,kick,0
995,1,kick,0
996,1,kick,0
997,2,tackle,80
998,1,kick,0
999,3,pass,0
1000,2,tackle,122
1001,1,kick,0
1002,2,tackle,132
1003,1,kick,0
1004,2,tackle,114
1005,3,pass,0
1006,3,pass,0
1007,1,kick,0
1008,2,tackle,99
1009,2,tackle,128
1010,1,kick,0
1011,2,tackle,128
1012,3,pass,0
1013,1,kick,0
1014,1,kick,0
1015,1,kick,0
1016,3,pass,0
1017,2,tackle,80
1018,3,pass,0
1019,3,pass,0
1020,2,tackle,114
1021,1,kick,0
1022,2,tackle,112
1023,2,tackle,121
1024,1,kick,0
1025,2,tackle,110
1026,3,pass,0
1027,2,tackle,106
1028,1,kick,0
1029,3,pass,0
1030,2,tackle,126
1031,2,tackle,112
1032,1,kick,0
1033,3,pass,0
1034,2,tackle,112
1035,3,pass,0
1036,3,pass,0
1037,2,tackle,101
1038,2,tackle,121
1039,3,pass,0
1040,2,tackle,117
1041,1,kick,0
1042,3,pass,0
1043,2,tackle,94
1044,1,kick,0
1045,2,tackle,123
1046,2,tackle,132
1047,2,tackle,86
1048,2,tackle,97
1049,1,kick,0
1050,3,pass,0
1051,3,pass,0
1052,2,tackle,110
1053,2,tackle,112
1054,3,pass,0
1055,3,pass,0
1056,2,tackle,129
1057,3,pass,0
1058,3,pass,0
1059,1,kick,0
1060,3,pass,0
1061,3,pass,0
1062,1,kick,0
1063,2,tackle,100
1064,3,pass,0
1065,2,tackle,95
1066,1,kick,0
1067,1,kick,0
1068,2,tackle,89
1069,3,pass,0
1070,2,tackle,126
1071,1,kick,0
1072,3,pass,0
1073,3,pass,0
1074,1,kick,0
1075,3,pass,0
1076,2,tackle,91
1077,1,kick,0
1078,2,tackle,120
1079,1,kick,0
1080,2,tackle,91
1081,1,kick,0
1082,1,kick,0
1083,3,pass,0
1084,3,pass,0
1085,3,pass,0
1086,2,tackle,99
1087,3,pass,0
1088,2,tackle,91
1089,1,kick,0
1090,2,tackle,117
1091,1,kick,0
1092,2,tackle,88
1093,1,kick,0
1094,2,tackle,91
1095,2,tackle,130
1096,1,kick,0
1097,3,pass,0
1098,3,pass,0
1099,2,tackle,125
1100,3,pass,0
1101,3,pass,0
1102,1,kick,0
1103,1,kick,0
1104,3,pass,0
1105,2,tackle,98
1106,1,kick,0
1107,3,pass,0
1108,3,pass,0
1109,3,pass,0
1110,2,tackle,132
1111,3,pass,0
1112,1,kick,0
1113,2,tackle,126
1114,3,pass,0
1115,1,kick,0
1116,3,pass,0
1117,2,tackle,113
1118,1,kick,0
1119,2,tackle,100
1120,1,kick,0
1121,2,tackle,104
1122,3,pass,0
1123,2,tackle,123
1124,3,pass,0
1125,2,tackle,127
1126,3,pass,0
1127,1,kick,0
1128,3,pass,0
1129,1,kick,0
1130,2,tackle,108
1131,1,kick,0
1132,1,kick,0
1133,3,pass,0
1134,2,tackle,123
1135,1,kick,0
1136,3,pass,0
1137,2,tackle,84
1138,2,tackle,80
1139,1,kick,0
1140,2,tackle,121
1141,3,pass,0
1142,2,tackle,115
1143,1,kick,0
1144,3,pass,0
1145,3,pass,0
1146,1,kick,0
1147,2,tackle,111
1148,1,kick,0
1149,3,pass,0
1150,3,pass,0
1151,1,kick,0
1152,3,pass,0
1153,1,kick,0
1154,1,kick,0
1155,3,pass,0
1156,1,kick,0
1157,3,pass,0
1158,2,tackle,128
1159,1,kick,0
1160,3,pass,0
1161,1,kick,0
1162,1,kick,0
1163,1,kick,0
1164,1,kick,0
1165,2,tackle,105
1166,3,pass,0
1167,2,tackle,132
1168,3,pass,0
1169,2,tackle,123
1170,1,kick,0
1171,2,tackle,94
1172,1,kick,0
1173,2,tackle,90
1174,2,tackle,81
1175,3,pass,0
1176,3,pass,0
1177,2,tackle,102
1178,1,kick,0
1179,2,tackle,113
1180,2,tackle,79
1181,1,kick,0
1182,3,pass,0
1183,3,pass,0
1184,1,kick,0
1185,1,kick,0
1186,3,pass,0
1187,3,pass,0
1188,3,pass,0
1189,3,pass,0
1190,2,tackle,126
1191,1,kick,0
1192,2,tackle,115
1193,1,kick,0
1194,1,kick,0
1195,1,kick,0
1196,3,pass,0
1197,3,pass,0
1198,1,kick,0
1199,2,tackle,94
1200,2,tackle,96
1201,2,tackle,121
1202,3,pass,0
1203,1,kick,0
1204,3,pass,0
1205,1,kick,0
1206,2,tackle,82
1207,1,kick,0
1208,2,tackle,89
1209,3,pass,0
1210,3,pass,0
1211,3,pass,0
1212,1,kick,0
1213,3,pass,0
1214,3,pass,0
1215,3,pass,0
1216,2,tackle,127
1217,2,tackle,95
1218,2,tackle,105
1219,3,pass,0
1220,2,tackle,95
1221,3,pass,0
1222,3,pass,0
1223,3,pass,0
1224,1,kick,0
1225,3,pass,0
1226,1,kick,0
1227,2,tackle,118
1228,1,kick,0
1229,2,tackle,95
1230,2,tackle,121
1231,2,tackle,83
1232,1,kick,0
1233,1,kick,0
1234,3,pass,0
1235,3,pass,0
1236,2,tackle,93
1237,2,tackle,89
1238,3,pass,0
1239,2,tackle,103
1240,3,pass,0
1241,3,pass,0
1242,3,pass,0
1243,1,kick,0
1244,1,kick,0
1245,1,kick,0
1246,3,pass,0
1247,2,tackle,85
1248,3,pass,0
1249,3,pass,0
1250,3,pass,0
1251,2,tackle,121
1252,3,pass,0
1253,3,pass,0
1254,3,pass,0
1255,1,kick,0
1256,3,pass,0
1257,1,kick,0
1258,2,tackle,106
1259,2,tackle,120
1260,2,tackle,110
1261,1,kick,0
1262,2,tackle,101
1263,2,tackle,90
1264,2,tackle,106
1265,3,pass,0
1266,3,pass,0
1267,2,tackle,92
1268,2,tackle,129
1269,2,tackle,123
1270,3,pass,0
1271,2,tackle,93
1272,3,pass,0
1273,2,tackle,82
1274,1,kick,0
1275,3,pass,0
1276,2,tackle,87
1277,1,kick,0
1278,3,pass,0
1279,2,tackle,120
1280,2,tackle,88
1281,3,pass,0
1282,2,tackle,118
1283,1,kick,0
1284,2,tackle,112
1285,3,pass,0
1286,3,pass,0
1287,2,tackle,91
1288,2,tackle,126
1289,2,tackle,126
1290,3,pass,0
1291,2,tackle,105
1292,1,kick,0
1293,1,kick,0
1294,3,pass,0
1295,2,tackle,133
1296,1,kick,0
1297,2,tackle,127
1298,3,pass,0
1299,1,kick,0
1300,2,tackle,93
1301,1,kick,0
1302,2,tackle,133
1303,2,tackle,117
1304,2,tackle,92
1305,1,kick,0
1306,2,tackle,99
1307,3,pass,0
1308,1,kick,0
1309,3,pass,0
1310,1,kick,0
1311,3,pass,0
1312,3,pass,0
1313,1,kick,0
1314,1,kick,0
1315,3,pass,0
1316,2,tackle,117
1317,3,pass,0
1318,1,kick,0
1319,3,pass,0
1320,2,tackle,100
1321,3,pass,0
1322,2,tackle,99
1323,2,tackle,96
1324,3,pass,0
1325,3,pass,0
1326,2,tackle,132
1327,1,kick,0
1328,2,tackle,109
1329,2,tackle,133
1330,3,pass,0
1331,3,pass,0
1332,2,tackle,103
1333,3,pass,0
1334,1,kick,0
1335,3,pass,0
1336,3,pass,0
1337,1,kick,0
1338,1,kick,0
1339,3,pass,0
1340,3,pass,0
1341,2,tackle,88
1342,2,tackle,99
1343,1,kick,0
1344,2,tackle,79
1345,1,kick,0
1346,3,pass,0
1347,3,pass,0
1348,1,kick,0
1349,1,kick,0
1350,2,tackle,122
1351,3,pass,0
1352,3,pass,0
1353,2,tackle,113
1354,1,kick,0
1355,2,tackle,115
1356,3,pass,0
1357,1,kick,0
1358,2,tackle,85
1359,1,kick,0
1360,2,tackle,118
1361,1,kick,0
1362,2,tackle,121
1363,3,pass,0
1364,3,pass,0
1365,1,kick,0
1366,3,pass,0
1367,3,pass,0
1368,1,kick,0
1369,1,kick,0
1370,3,pass,0
1371,3,pass,0
1372,3,pass,0
1373,2,tackle,94
1374,3,pass,0
1375,2,tackle,132
1376,3,pass,0
1377,2,tackle,121
1378,3,pass,0
1379,1,kick,0
1380,1,kick,0
1381,1,kick,0
1382,2,tackle,103
1383,3,pass,0
1384,1,kick,0
1385,3,pass,0
1386,2,tackle,100
1387,1,kick,0
1388,1,kick,0
1389,3,pass,0
1390,3,pass,0
1391,3,pass,0
1392,3,pass,0
1393,2,tackle,82
1394,2,tackle,103
1395,3,pass,0
1396,3,pass,0
1397,1,kick,0
1398,2,tackle,99
1399,3,pass,0
1400,1,kick,0
1401,3,pass,0
1402,3,pass,0
1403,2,tackle,116
1404,2,tackle,101
1405,1,kick,0
1406,3,pass,0
1407,1,kick,0
1408,2,tackle,122
1409,3,pass,0
1410,2,tackle,131
1411,1,kick,0
1412,2,tackle,112
1413,1,kick,0
1414,3,pass,0
1415,1,kick,0
1416,2,tackle,132
1417,2,tackle,113
1418,3,pass,0
1419,2,tackle,128
1420,3,pass,0
1421,2,tackle,109
1422,1,kick,0
1423,1,kick,0
1424,1,kick,0
1425,1,kick,0
1426,2,tackle,95
1427,2,tackle,98
1428,3,pass,0
1429,3,pass,0
1430,2,tackle,131
1431,2,tackle,131
1432,1,kick,0
1433,2,tackle,111
1434,3,pass,0
1435,3,pass,0
1436,2,tackle,81
1437,1,kick,0
1438,3,pass,0
1439,1,kick,0
1440,1,kick,0
1441,3,pass,0
1442,1,kick,0
1443,2,tackle,132
1444,2,tackle,99
1445,1,kick,0
1446,1,kick,0
1447,3,pass,0
1448,1,kick,0
1449,1,kick,0
