EventNum, EventIDType, EventName, EventData
279,3,pass,0
280,1,kick,0
281,1,kick,0
282,2,tackle,102
283,2,tackle,168
284,1,kick,0
285,1,kick,0
286,2,tackle,181
287,3,pass,0
288,3,pass,0
289,2,tackle,174
290,3,pass,0
291,2,tackle,178
292,2,tackle,164
293,3,pass,0
294,2,tackle,110
295,2,tackle,150
296,2,tackle,115
297,1,kick,0
298,2,tackle,176
299,3,pass,0
300,1,kick,0
301,2,tackle,162
302,2,tackle,152
303,1,kick,0
304,1,kick,0
305,1,kick,0
306,2,tackle,180
307,2,tackle,92
308,3,pass,0
309,1,kick,0
310,1,kick,0
311,1,kick,0
312,1,kick,0
313,2,tackle,112
314,2,tackle,145
315,1,kick,0
316,2,tackle,186
317,3,pass,0
318,3,pass,0
319,3,pass,0
320,2,tackle,195
321,1,kick,0
322,1,kick,0
323,1,kick,0
324,2,tackle,177
325,1,kick,0
326,1,kick,0
327,3,pass,0
328,3,pass,0
329,2,tackle,102
330,1,kick,0
331,2,tackle,116
332,1,kick,0
333,3,pass,0
334,2,tackle,150
335,3,pass,0
336,2,tackle,155
337,2,tackle,159
338,2,tackle,178
339,2,tackle,114
340,2,tackle,162
341,3,pass,0
342,2,tackle,141
343,1,kick,0
344,2,tackle,158
345,2,tackle,191
346,2,tackle,185
347,3,pass,0
348,3,pass,0
349,2,tackle,167
350,1,kick,0
351,3,pass,0
352,1,kick,0
353,3,pass,0
354,2,tackle,188
355,3,pass,0
356,3,pass,0
357,2,tackle,162
358,1,kick,0
359,1,kick,0
360,3,pass,0
361,3,pass,0
362,1,kick,0
363,2,tackle,138
364,1,kick,0
365,3,pass,0
366,2,tackle,167
367,3,pass,0
368,2,tackle,103
369,1,kick,0
370,1,kick,0
371,2,tackle,93
372,2,tackle,107
373,2,tackle,95
374,3,pass,0
375,3,pass,0
376,3,pass,0
377,3,pass,0
378,2,tackle,180
379,1,kick,0
380,2,tackle,166
381,3,pass,0
382,1,kick,0
383,1,kick,0
384,2,tackle,104
385,3,pass,0
386,2,tackle,134
387,2,tackle,169
388,2,tackle,138
389,2,tackle,190
390,3,pass,0
391,3,pass,0
392,2,tackle,102
393,2,tackle,189
394,1,kick,0
395,1,kick,0
396,3,pass,0
397,3,pass,0
398,3,pass,0
399,2,tackle,154
400,1,kick,0
401,2,tackle,189
402,1,kick,0
403,3,pass,0
404,1,kick,0
405,1,kick,0
406,1,kick,0
407,3,pass,0
408,3,pass,0
409,2,tackle,127
410,3,pass,0
411,2,tackle,191
412,1,kick,0
413,1,kick,0
414,1,kick,0
415,1,kick,0
416,2,tackle,96
417,1,kick,0
418,1,kick,0
419,2,tackle,187
420,3,pass,0
421,1,kick,0
422,3,pass,0
423,2,tackle,168
424,3,pass,0
425,3,pass,0
426,1,kick,0
427,3,pass,0
428,3,pass,0
429,1,kick,0
430,1,kick,0
431,2,tackle,154
432,1,kick,0
433,1,kick,0
434,2,tackle,134
435,1,kick,0
436,3,pass,0
437,3,pass,0
438,3,pass,0
439,2,tackle,105
440,3,pass,0
441,1,kick,0
442,2,tackle,138
443,3,pass,0
444,2,tackle,154
445,2,tackle,130
446,1,kick,0
447,3,pass,0
448,1,kick,0
449,2,tackle,99
450,1,kick,0
451,1,kick,0
452,2,tackle,185
453,1,kick,0
454,2,tackle,152
455,2,tackle,94
456,1,kick,0
457,3,pass,0
458,2,tackle,132
459,3,pass,0
460,3,pass,0
461,1,kick,0
462,1,kick,0
463,3,pass,0
464,2,tackle,115
465,2,tackle,120
466,1,kick,0
467,1,kick,0
468,1,kick,0
469,1,kick,0
470,2,tackle,149
471,3,pass,0
472,2,tackle,146
473,1,kick,0
474,2,tackle,87
475,1,kick,0
476,3,pass,0
477,3,pass,0
478,2,tackle,179
479,1,kick,0
480,2,tackle,106
481,2,tackle,98
482,3,pass,0
483,3,pass,0
484,1,kick,0
485,1,kick,0
486,3,pass,0
487,3,pass,0
488,1,kick,0
489,1,kick,0
490,3,pass,0
491,2,tackle,88
492,2,tackle,96
493,1,kick,0
494,3,pass,0
495,1,kick,0
496,2,tackle,161
497,2,tackle,127
498,1,kick,0
499,3,pass,0
500,1,kick,0
501,2,tackle,188
502,2,tackle,126
503,3,pass,0
504,3,pass,0
505,1,kick,0
506,3,pass,0
507,3,pass,0
508,1,kick,0
509,3,pass,0
510,2,tackle,130
511,1,kick,0
512,2,tackle,128
513,2,tackle,152
514,3,pass,0
515,2,tackle,113
516,2,tackle,156
517,3,pass,0
518,1,kick,0
519,1,kick,0
520,2,tackle,139
521,3,pass,0
522,1,kick,0
523,3,pass,0
524,3,pass,0
525,1,kick,0
526,3,pass,0
527,2,tackle,184
528,1,kick,0
529,3,pass,0
530,1,kick,0
531,2,tackle,186
532,2,tackle,95
533,2,tackle,133
534,1,kick,0
535,3,pass,0
536,1,kick,0
537,1,kick,0
538,2,tackle,120
539,2,tackle,130
540,2,tackle,163
541,3,pass,0
542,3,pass,0
543,2,tackle,100
544,3,pass,0
545,3,pass,0
546,2,tackle,148
547,3,pass,0
548,3,pass,0
549,3,pass,0
550,1,kick,0
551,2,tackle,106
552,1,kick,0
553,2,tackle,175
554,2,tackle,190
555,1,kick,0
556,1,kick,0
557,1,kick,0
558,1,kick,0
559,3,pass,0
560,2,tackle,169
561,3,pass,0
562,2,tackle,100
563,1,kick,0
564,1,kick,0
565,3,pass,0
566,3,pass,0
567,1,kick,0
568,1,kick,0
569,1,kick,0
570,1,kick,0
571,3,pass,0
572,1,kick,0
573,3,pass,0
574,2,tackle,137
575,1,kick,0
576,2,tackle,87
577,3,pass,0
578,3,pass,0
579,3,pass,0
580,1,kick,0
581,1,kick,0
582,3,pass,0
583,3,pass,0
584,2,tackle,159
585,3,pass,0
586,1,kick,0
587,2,tackle,137
588,3,pass,0
589,2,tackle,176
590,3,pass,0
591,3,pass,0
592,2,tackle,183
593,2,tackle,111
594,1,kick,0
595,3,pass,0
596,3,pass,0
597,2,tackle,141
598,3,pass,0
599,2,tackle,128
600,3,pass,0
601,3,pass,0
602,2,tackle,151
603,2,tackle,129
604,1,kick,0
605,3,pass,0
606,1,kick,0
607,3,pass,0
608,2,tackle,152
609,3,pass,0
610,3,pass,0
611,1,kick,0
612,3,pass,0
613,2,tackle,133
614,3,pass,0
615,1,kick,0
616,1,kick,0
617,3,pass,0
618,3,pass,0
619,3,pass,0
620,1,kick,0
621,1,kick,0
622,3,pass,0
623,1,kick,0
624,1,kick,0
625,1,kick,0
626,3,pass,0
627,2,tackle,138
628,1,kick,0
629,1,kick,0
630,3,pass,0
631,3,pass,0
632,1,kick,0
633,1,kick,0
634,1,kick,0
635,1,kick,0
636,3,pass,0
637,2,tackle,170
638,3,pass,0
639,3,pass,0
640,1,kick,0
641,3,pass,0
642,2,tackle,181
643,2,tackle,89
644,2,tackle,155
645,1,kick,0
646,2,tackle,190
647,2,tackle,144
648,3,pass,0
649,3,pass,0
650,3,pass,0
651,1,kick,0
652,1,kick,0
653,1,kick,0
654,1,kick,0
655,1,kick,0
656,1,kick,0
657,3,pass,0
658,2,tackle,108
659,1,kick,0
660,3,pass,0
661,1,kick,0
662,3,pass,0
663,1,kick,0
664,3,pass,0
665,3,pass,0
666,1,kick,0
667,1,kick,0
668,3,pass,0
669,1,kick,0
670,1,kick,0
671,2,tackle,105
672,1,kick,0
673,2,tackle,134
674,1,kick,0
675,2,tackle,120
676,2,tackle,158
677,2,tackle,173
678,1,kick,0
679,3,pass,0
680,2,tackle,98
681,3,pass,0
682,3,pass,0
683,2,tackle,194
684,3,pass,0
685,2,tackle,87
686,2,tackle,115
687,2,tackle,90
688,1,kick,0
689,1,kick,0
690,2,tackle,93
691,1,kick,0
692,1,kick,0
693,3,pass,0
694,2,tackle,181
695,3,pass,0
696,2,tackle,130
697,3,pass,0
698,2,tackle,178
699,2,tackle,181
700,2,tackle,119
701,3,pass,0
702,1,kick,0
703,1,kick,0
704,2,tackle,123
705,2,tackle,169
706,3,pass,0
707,1,kick,0
708,1,kick,0
709,3,pass,0
710,2,tackle,95
711,1,kick,0
712,3,pass,0
713,3,pass,0
714,2,tackle,152
715,1,kick,0
716,1,kick,0
717,1,kick,0
718,1,kick,0
719,2,tackle,193
720,3,pass,0
721,3,pass,0
722,1,kick,0
723,3,pass,0
724,2,tackle,89
725,2,tackle,143
726,2,tackle,170
727,3,pass,0
728,1,kick,0
729,3,pass,0
730,1,kick,0
731,3,pass,0
732,2,tackle,162
733,1,kick,0
734,3,pass,0
735,1,kick,0
736,3,pass,0
737,2,tackle,120
738,3,pass,0
739,2,tackle,145
740,3,pass,0
741,2,tackle,193
742,2,tackle,148
743,1,kick,0
744,2,tackle,180
745,3,pass,0
746,1,kick,0
747,1,kick,0
748,2,tackle,113
749,1,kick,0
750,3,pass,0
751,3,pass,0
752,3,pass,0
753,3,pass,0
754,1,kick,0
755,1,kick,0
756,1,kick,0
757,1,kick,0
758,1,kick,0
759,3,pass,0
760,2,tackle,171
761,1,kick,0
762,2,tackle,92
763,3,pass,0
764,1,kick,0
765,3,pass,0
766,3,pass,0
767,3,pass,0
768,3,pass,0
769,3,pass,0
770,1,kick,0
771,2,tackle,155
772,2,tackle,104
773,1,kick,0
774,3,pass,0
775,1,kick,0
776,2,tackle,182
777,3,pass,0
778,1,kick,0
779,3,pass,0
780,2,tackle,167
781,2,tackle,119
782,3,pass,0
783,3,pass,0
784,1,kick,0
785,2,tackle,122
786,3,pass,0
787,1,kick,0
788,2,tackle,126
789,2,tackle,113
790,2,tackle,185
791,1,kick,0
792,3,pass,0
793,2,tackle,104
794,2,tackle,171
795,2,tackle,153
796,1,kick,0
797,1,kick,0
798,3,pass,0
799,2,tackle,187
800,3,pass,0
801,1,kick,0
802,3,pass,0
803,2,tackle,162
804,2,tackle,168
805,1,kick,0
806,1,kick,0
807,2,tackle,116
808,1,kick,0
809,2,tackle,111
810,1,kick,0
811,1,kick,0
812,2,tackle,95
813,1,kick,0
814,2,tackle,155
815,2,tackle,171
816,2,tackle,138
817,2,tackle,91
818,2,tackle,94
819,2,tackle,183
820,1,kick,0
821,3,pass,0
822,1,kick,0
823,3,pass,0
824,3,pass,0
825,2,tackle,182
826,2,tackle,128
827,2,tackle,188
828,3,pass,0
829,1,kick,0
830,1,kick,0
831,3,pass,0
832,2,tackle,127
833,3,pass,0
834,3,pass,0
835,2,tackle,175
836,3,pass,0
837,2,tackle,157
838,2,tackle,193
839,3,pass,0
840,1,kick,0
841,3,pass,0
842,3,pass,0
843,2,tackle,190
844,1,kick,0
845,2,tackle,190
846,2,tackle,105
847,1,kick,0
848,3,pass,0
849,2,tackle,110
850,3,pass,0
851,1,kick,0
852,1,kick,0
853,1,kick,0
854,2,tackle,111
855,3,pass,0
856,2,tackle,185
857,2,tackle,130
858,1,kick,0
859,2,tackle,138
860,2,tackle,163
861,3,pass,0
862,3,pass,0
863,1,kick,0
864,3,pass,0
865,2,tackle,168
866,1,kick,0
867,2,tackle,132
868,3,pass,0
869,3,pass,0
870,2,tackle,137
871,3,pass,0
872,3,pass,0
873,1,kick,0
874,3,pass,0
875,3,pass,0
876,3,pass,0
877,3,pass,0
878,3,pass,0
879,2,tackle,163
880,3,pass,0
881,1,kick,0
882,3,pass,0
883,2,tackle,99
884,2,tackle,196
885,3,pass,0
886,3,pass,0
887,2,tackle,173
888,1,kick,0
889,3,pass,0
890,2,tackle,99
891,1,kick,0
892,1,kick,0
893,3,pass,0
894,3,pass,0
895,2,tackle,133
896,2,tackle,161
897,1,kick,0
898,3,pass,0
899,1,kick,0
900,2,tackle,121
901,2,tackle,190
902,3,pass,0
903,2,tackle,166
904,3,pass,0
905,3,pass,0
906,3,pass,0
907,1,kick,0
908,2,tackle,179
909,2,tackle,179
910,2,tackle,194
911,1,kick,0
912,3,pass,0
913,2,tackle,141
914,1,kick,0
915,1,kick,0
916,2,tackle,91
917,2,tackle,97
918,1,kick,0
919,3,pass,0
920,1,kick,0
921,3,pass,0
922,3,pass,0
923,2,tackle,134
924,1,kick,0
925,3,pass,0
926,3,pass,0
927,1,kick,0
928,3,pass,0
929,2,tackle,177
930,1,kick,0
931,1,kick,0
932,3,pass,0
933,1,kick,0
934,1,kick,0
935,1,kick,0
936,1,kick,0
937,1,kick,0
938,1,kick,0
939,1,kick,0
940,3,pass,0
941,3,pass,0
942,3,pass,0
943,2,tackle,155
944,1,kick,0
945,2,tackle,140
946,1,kick,0
947,3,pass,0
948,3,pass,0
949,3,pass,0
950,3,pass,0
951,2,tackle,159
952,3,pass,0
953,3,pass,0
954,3,pass,0
955,2,tackle,97
956,2,tackle,103
957,3,pass,0
958,3,pass,0
959,2,tackle,102
960,2,tackle,134
961,2,tackle,196
962,3,pass,0
963,1,kick,0
964,2,tackle,185
965,2,tackle,167
966,1,kick,0
967,1,kick,0
968,2,tackle,101
969,2,tackle,87
970,2,tackle,169
971,3,pass,0
972,1,kick,0
973,2,tackle,172
974,3,pass,0
975,3,pass,0
976,3,pass,0
977,2,tackle,138
978,3,pass,0
979,3,pass,0
980,3,pass,0
981,1,kick,0
982,3,pass,0
983,1,kick,0
984,2,tackle,152
985,2,tackle,112
986,1,kick,0
987,1,kick,0
988,3,pass,0
989,1,kick,0
990,2,tackle,122
991,3,pass,0
992,2,tackle,90
993,2,tackle,177
994,2,tackle,170
995,1,kick,0
996,2,tackle,132
997,3,pass,0
998,2,tackle,156
999,2,tackle,192
1000,3,pass,0
1001,2,tackle,191
1002,3,pass,0
1003,3,pass,0
1004,3,pass,0
1005,2,tackle,169
1006,2,tackle,190
1007,1,kick,0
1008,1,kick,0
1009,1,kick,0
1010,3,pass,0
1011,2,tackle,107
1012,1,kick,0
1013,1,kick,0
1014,3,pass,0
1015,2,tackle,141
1016,3,pass,0
1017,3,pass,0
1018,3,pass,0
1019,2,tackle,192
1020,1,kick,0
1021,3,pass,0
1022,2,tackle,136
1023,2,tackle,107
1024,2,tackle,98
1025,3,pass,0
1026,2,tackle,108
1027,1,kick,0
1028,2,tackle,154
1029,2,tackle,181
1030,3,pass,0
1031,2,tackle,89
1032,2,tackle,167
1033,2,tackle,151
1034,1,kick,0
1035,3,pass,0
1036,3,pass,0
1037,1,kick,0
1038,3,pass,0
1039,2,tackle,91
1040,2,tackle,161
1041,3,pass,0
1042,3,pass,0
1043,2,tackle,197
1044,2,tackle,180
1045,1,kick,0
1046,1,kick,0
1047,1,kick,0
1048,3,pass,0
1049,3,pass,0
1050,1,kick,0
1051,3,pass,0
1052,2,tackle,119
1053,2,tackle,125
1054,3,pass,0
1055,3,pass,0
1056,2,tackle,103
1057,2,tackle,121
1058,3,pass,0
1059,2,tackle,158
1060,2,tackle,89
1061,3,pass,0
1062,3,pass,0
1063,1,kick,0
1064,2,tackle,187
1065,3,pass,0
1066,3,pass,0
1067,2,tackle,114
1068,2,tackle,93
1069,3,pass,0
1070,2,tackle,154
1071,2,tackle,134
1072,3,pass,0
1073,3,pass,0
1074,1,kick,0
1075,2,tackle,152
1076,2,tackle,138
1077,3,pass,0
1078,1,kick,0
1079,3,pass,0
1080,1,kick,0
1081,1,kick,0
1082,3,pass,0
1083,1,kick,0
1084,1,kick,0
1085,3,pass,0
1086,1,kick,0
1087,2,tackle,124
1088,3,pass,0
1089,2,tackle,168
1090,1,kick,0
1091,2,tackle,172
1092,1,kick,0
1093,1,kick,0
1094,3,pass,0
1095,3,pass,0
1096,2,tackle,153
1097,2,tackle,86
1098,2,tackle,98
1099,2,tackle,191
1100,1,kick,0
1101,3,pass,0
1102,3,pass,0
1103,2,tackle,89
1104,2,tackle,191
1105,3,pass,0
1106,3,pass,0
1107,2,tackle,140
1108,1,kick,0
1109,3,pass,0
1110,1,kick,0
1111,2,tackle,155
1112,3,pass,0
1113,3,pass,0
1114,3,pass,0
1115,3,pass,0
1116,1,kick,0
1117,2,tackle,87
1118,3,pass,0
1119,3,pass,0
1120,2,tackle,92
1121,1,kick,0
1122,2,tackle,161
1123,1,kick,0
1124,3,pass,0
1125,3,pass,0
1126,3,pass,0
1127,2,tackle,107
1128,2,tackle,87
1129,1,kick,0
1130,3,pass,0
1131,3,pass,0
1132,2,tackle,196
1133,3,pass,0
1134,3,pass,0
1135,2,tackle,161
1136,2,tackle,97
1137,3,pass,0
1138,1,kick,0
1139,3,pass,0
1140,1,kick,0
1141,2,tackle,147
1142,1,kick,0
1143,2,tackle,162
1144,1,kick,0
1145,2,tackle,102
1146,3,pass,0
1147,1,kick,0
1148,2,tackle,191
1149,2,tackle,170
1150,1,kick,0
1151,2,tackle,171
1152,1,kick,0
1153,3,pass,0
1154,1,kick,0
1155,2,tackle,194
1156,3,pass,0
1157,2,tackle,149
1158,3,pass,0
1159,1,kick,0
1160,1,kick,0
1161,1,kick,0
1162,1,kick,0
1163,1,kick,0
1164,2,tackle,157
1165,3,pass,0
1166,2,tackle,119
1167,3,pass,0
1168,2,tackle,110
1169,2,tackle,176
1170,1,kick,0
1171,1,kick,0
1172,2,tackle,148
1173,1,kick,0
1174,2,tackle,145
1175,3,pass,0
1176,3,pass,0
1177,1,kick,0
1178,2,tackle,88
1179,1,kick,0
1180,1,kick,0
1181,3,pass,0
1182,1,kick,0
1183,2,tackle,174
1184,1,kick,0
1185,3,pass,0
1186,2,tackle,152
1187,2,tackle,174
1188,1,kick,0
1189,3,pass,0
1190,2,tackle,154
1191,3,pass,0
1192,3,pass,0
1193,2,tackle,173
1194,2,tackle,195
1195,2,tackle,118
1196,2,tackle,90
1197,2,tackle,162
1198,3,pass,0
1199,3,pass,0
1200,3,pass,0
1201,1,kick,0
1202,2,tackle,149
1203,3,pass,0
1204,2,tackle,151
1205,1,kick,0
1206,2,tackle,103
1207,2,tackle,147
1208,3,pass,0
1209,1,kick,0
1210,2,tackle,148
1211,3,pass,0
1212,1,kick,0
1213,1,kick,0
1214,1,kick,0
1215,1,kick,0
1216,3,pass,0
1217,3,pass,0
1218,1,kick,0
1219,3,pass,0
1220,1,kick,0
1221,2,tackle,169
1222,3,pass,0
1223,1,kick,0
1224,3,pass,0
1225,1,kick,0
1226,3,pass,0
1227,1,kick,0
1228,3,pass,0
1229,3,pass,0
1230,2,tackle,98
1231,2,tackle,122
1232,3,pass,0
1233,1,kick,0
1234,1,kick,0
1235,3,pass,0
1236,1,kick,0
1237,1,kick,0
1238,2,tackle,128
1239,3,pass,0
1240,1,kick,0
1241,3,pass,0
1242,1,kick,0
1243,2,tackle,150
1244,3,pass,0
1245,3,pass,0
1246,1,kick,0
1247,2,tackle,110
1248,1,kick,0
1249,2,tackle,134
1250,2,tackle,116
1251,2,tackle,93
1252,1,kick,0
1253,1,kick,0
1254,1,kick,0
1255,3,pass,0
1256,2,tackle,90
1257,3,pass,0
1258,1,kick,0
1259,2,tackle,102
1260,2,tackle,165
1261,2,tackle,178
1262,1,kick,0
1263,3,pass,0
1264,1,kick,0
1265,1,kick,0
1266,2,tackle,152
1267,1,kick,0
1268,1,kick,0
1269,3,pass,0
1270,2,tackle,144
1271,3,pass,0
1272,1,kick,0
1273,2,tackle,87
1274,2,tackle,170
1275,1,kick,0
1276,1,kick,0
1277,3,pass,0
1278,3,pass,0
1279,1,kick,0
1280,1,kick,0
1281,2,tackle,179
1282,1,kick,0
1283,3,pass,0
1284,1,kick,0
1285,2,tackle,112
1286,3,pass,0
1287,2,tackle,103
1288,1,kick,0
1289,3,pass,0
1290,1,kick,0
1291,2,tackle,174
1292,1,kick,0
1293,1,kick,0
1294,1,kick,0
1295,2,tackle,125
1296,3,pass,0
1297,3,pass,0
1298,2,tackle,134
1299,1,kick,0
1300,2,tackle,111
1301,2,tackle,89
1302,2,tackle,158
1303,3,pass,0
1304,2,tackle,169
1305,1,kick,0
1306,2,tackle,187
1307,3,pass,0
1308,2,tackle,165
1309,3,pass,0
1310,3,pass,0
1311,2,tackle,133
1312,3,pass,0
1313,2,tackle,109
1314,1,kick,0
1315,2,tackle,180
1316,1,kick,0
1317,2,tackle,86
1318,1,kick,0
1319,3,pass,0
1320,1,kick,0
1321,1,kick,0
1322,3,pass,0
1323,2,tackle,91
1324,3,pass,0
1325,2,tackle,102
1326,1,kick,0
1327,2,tackle,124
1328,1,kick,0
1329,1,kick,0
1330,1,kick,0
1331,3,pass,0
1332,3,pass,0
1333,2,tackle,89
1334,2,tackle,164
1335,1,kick,0
1336,3,pass,0
1337,1,kick,0
1338,3,pass,0
1339,2,tackle,108
1340,3,pass,0
1341,2,tackle,94
1342,2,tackle,115
1343,1,kick,0
1344,3,pass,0
1345,2,tackle,156
1346,3,pass,0
1347,3,pass,0
1348,2,tackle,172
1349,2,tackle,138
1350,2,tackle,180
1351,2,tackle,176
1352,3,pass,0
1353,2,tackle,96
1354,2,tackle,109
1355,3,pass,0
1356,3,pass,0
1357,3,pass,0
1358,3,pass,0
1359,1,kick,0
1360,3,pass,0
1361,2,tackle,175
1362,3,pass,0
1363,2,tackle,127
1364,1,kick,0
1365,2,tackle,125
1366,1,kick,0
1367,3,pass,0
1368,1,kick,0
1369,1,kick,0
1370,2,tackle,148
1371,1,kick,0
1372,3,pass,0
1373,1,kick,0
1374,2,tackle,138
1375,1,kick,0
1376,1,kick,0
1377,3,pass,0
1378,3,pass,0
1379,3,pass,0
1380,3,pass,0
1381,2,tackle,135
1382,3,pass,0
1383,2,tackle,169
1384,1,kick,0
1385,1,kick,0
1386,3,pass,0
1387,3,pass,0
1388,3,pass,0
1389,2,tackle,133
1390,1,kick,0
1391,3,pass,0
1392,3,pass,0
1393,1,kick,0
1394,3,pass,0
1395,3,pass,0
1396,1,kick,0
1397,2,tackle,178
1398,3,pass,0
1399,1,kick,0
1400,2,tackle,176
1401,1,kick,0
1402,3,pass,0
1403,3,pass,0
1404,3,pass,0
1405,3,pass,0
1406,2,tackle,180
1407,1,kick,0
1408,3,pass,0
1409,3,pass,0
1410,3,pass,0
1411,1,kick,0
1412,1,kick,0
1413,3,pass,0
1414,1,kick,0
1415,2,tackle,141
1416,2,tackle,191
1417,3,pass,0
1418,1,kick,0
1419,3,pass,0
1420,3,pass,0
1421,3,pass,0
1422,1,kick,0
1423,3,pass,0
1424,3,pass,0
1425,1,kick,0
1426,2,tackle,130
1427,3,pass,0
1428,1,kick,0
1429,1,kick,0
1430,3,pass,0
1431,2,tackle,94
1432,2,tackle,182
1433,2,tackle,123
1434,2,tackle,130
1435,3,pass,0
1436,3,pass,0
1437,2,tackle,157
1438,3,pass,0
1439,1,kick,0
1440,3,pass,0
1441,3,pass,0
1442,2,tackle,169
1443,3,pass,0
1444,1,kick,0
1445,2,tackle,93
1446,1,kick,0
1447,1,kick,0
1448,1,kick,0
