EventNum, EventIDType, EventName, EventData
533,1,kick,0
534,1,kick,0
535,1,kick,0
536,2,tackle,89
537,2,tackle,60
538,3,pass,0
539,1,kick,0
540,3,pass,0
541,3,pass,0
542,1,kick,0
543,1,kick,0
544,2,tackle,78
545,1,kick,0
546,3,pass,0
547,2,tackle,103
548,1,kick,0
549,3,pass,0
550,3,pass,0
551,3,pass,0
552,2,tackle,64
553,3,pass,0
554,3,pass,0
555,3,pass,0
556,1,kick,0
557,2,tackle,103
558,3,pass,0
559,3,pass,0
560,2,tackle,72
561,3,pass,0
562,1,kick,0
563,3,pass,0
564,1,kick,0
565,2,tackle,60
566,3,pass,0
567,1,kick,0
568,1,kick,0
569,3,pass,0
570,1,kick,0
571,2,tackle,51
572,3,pass,0
573,1,kick,0
574,3,pass,0
575,3,pass,0
576,3,pass,0
577,3,pass,0
578,1,kick,0
579,2,tackle,75
580,1,kick,0
581,3,pass,0
582,1,kick,0
583,3,pass,0
584,3,pass,0
585,2,tackle,80
586,2,tackle,90
587,3,pass,0
588,2,tackle,96
589,2,tackle,103
590,1,kick,0
591,1,kick,0
592,3,pass,0
593,2,tackle,84
594,3,pass,0
595,2,tackle,106
596,2,tackle,86
597,1,kick,0
598,2,tackle,53
599,1,kick,0
600,1,kick,0
601,3,pass,0
602,2,tackle,59
603,2,tackle,59
604,3,pass,0
605,3,pass,0
606,1,kick,0
607,3,pass,0
608,2,tackle,79
609,2,tackle,85
610,3,pass,0
611,1,kick,0
612,2,tackle,67
613,1,kick,0
614,3,pass,0
615,1,kick,0
616,1,kick,0
617,3,pass,0
618,2,tackle,70
619,3,pass,0
620,3,pass,0
621,1,kick,0
622,2,tackle,84
623,2,tackle,75
624,1,kick,0
625,3,pass,0
626,2,tackle,85
627,2,tackle,103
628,1,kick,0
629,3,pass,0
630,2,tackle,73
631,3,pass,0
632,1,kick,0
633,3,pass,0
634,1,kick,0
635,3,pass,0
636,1,kick,0
637,1,kick,0
638,1,kick,0
639,2,tackle,85
640,3,pass,0
641,2,tackle,65
642,1,kick,0
643,2,tackle,99
644,3,pass,0
645,2,tackle,84
646,1,kick,0
647,1,kick,0
648,3,pass,0
649,3,pass,0
650,3,pass,0
651,2,tackle,73
652,3,pass,0
653,1,kick,0
654,1,kick,0
655,1,kick,0
656,2,tackle,103
657,3,pass,0
658,2,tackle,106
659,3,pass,0
660,3,pass,0
661,3,pass,0
662,2,tackle,86
663,1,kick,0
664,3,pass,0
665,1,kick,0
666,2,tackle,84
667,1,kick,0
668,1,kick,0
669,2,tackle,70
670,2,tackle,101
671,3,pass,0
672,1,kick,0
673,3,pass,0
674,1,kick,0
675,3,pass,0
676,3,pass,0
677,2,tackle,52
678,3,pass,0
679,2,tackle,91
680,2,tackle,103
681,2,tackle,90
682,2,tackle,91
683,2,tackle,75
684,1,kick,0
685,3,pass,0
686,1,kick,0
687,2,tackle,83
688,1,kick,0
689,3,pass,0
690,3,pass,0
691,2,tackle,103
692,1,kick,0
693,1,kick,0
694,3,pass,0
695,1,kick,0
696,3,pass,0
697,2,tackle,81
698,3,pass,0
699,1,kick,0
700,1,kick,0
701,2,tackle,50
702,1,kick,0
703,1,kick,0
704,2,tackle,63
705,2,tackle,100
706,3,pass,0
707,3,pass,0
708,1,kick,0
709,1,kick,0
710,2,tackle,48
711,1,kick,0
712,1,kick,0
713,2,tackle,65
714,1,kick,0
715,3,pass,0
716,2,tackle,64
717,2,tackle,51
718,1,kick,0
719,3,pass,0
720,2,tackle,98
721,2,tackle,99
722,3,pass,0
723,2,tackle,101
724,2,tackle,52
725,2,tackle,78
726,1,kick,0
727,3,pass,0
728,3,pass,0
729,3,pass,0
730,3,pass,0
731,2,tackle,49
732,3,pass,0
733,3,pass,0
734,2,tackle,54
735,2,tackle,53
736,3,pass,0
737,1,kick,0
738,2,tackle,87
739,1,kick,0
740,1,kick,0
741,2,tackle,95
742,3,pass,0
743,1,kick,0
744,1,kick,0
745,1,kick,0
746,2,tackle,95
747,3,pass,0
748,3,pass,0
749,2,tackle,75
750,1,kick,0
751,2,tackle,85
752,1,kick,0
753,2,tackle,84
754,2,tackle,67
755,3,pass,0
756,3,pass,0
757,1,kick,0
758,1,kick,0
759,3,pass,0
760,2,tackle,96
761,3,pass,0
762,1,kick,0
763,2,tackle,66
764,1,kick,0
765,2,tackle,92
766,2,tackle,88
767,1,kick,0
768,2,tackle,95
769,2,tackle,80
770,1,kick,0
771,3,pass,0
772,3,pass,0
773,1,kick,0
774,3,pass,0
775,2,tackle,64
776,3,pass,0
777,1,kick,0
778,2,tackle,92
779,3,pass,0
780,2,tackle,87
781,3,pass,0
782,3,pass,0
783,3,pass,0
784,2,tackle,103
785,1,kick,0
786,3,pass,0
787,2,tackle,83
788,1,kick,0
789,2,tackle,89
790,2,tackle,67
791,3,pass,0
792,2,tackle,90
793,3,pass,0
794,2,tackle,54
795,3,pass,0
796,3,pass,0
797,2,tackle,68
798,2,tackle,106
799,3,pass,0
800,2,tackle,78
801,1,kick,0
802,3,pass,0
803,1,kick,0
804,2,tackle,91
805,1,kick,0
806,2,tackle,78
807,2,tackle,93
808,3,pass,0
809,2,tackle,79
810,3,pass,0
811,2,tackle,83
812,2,tackle,51
813,1,kick,0
814,1,kick,0
815,2,tackle,93
816,3,pass,0
817,2,tackle,87
818,1,kick,0
819,3,pass,0
820,3,pass,0
821,3,pass,0
822,3,pass,0
823,3,pass,0
824,3,pass,0
825,1,kick,0
826,1,kick,0
827,3,pass,0
828,2,tackle,84
829,3,pass,0
830,1,kick,0
831,3,pass,0
832,2,tackle,62
833,2,tackle,49
834,3,pass,0
835,3,pass,0
836,3,pass,0
837,3,pass,0
838,2,tackle,85
839,1,kick,0
840,3,pass,0
841,3,pass,0
842,1,kick,0
843,1,kick,0
844,2,tackle,55
845,3,pass,0
846,2,tackle,53
847,3,pass,0
848,3,pass,0
849,3,pass,0
850,2,tackle,76
851,2,tackle,92
852,2,tackle,84
853,3,pass,0
854,3,pass,0
855,3,pass,0
856,2,tackle,94
857,3,pass,0
858,3,pass,0
859,2,tackle,78
860,2,tackle,98
861,2,tackle,48
862,1,kick,0
863,2,tackle,77
864,2,tackle,84
865,2,tackle,97
866,1,kick,0
867,2,tackle,83
868,2,tackle,98
869,1,kick,0
870,2,tackle,65
871,1,kick,0
872,2,tackle,55
873,2,tackle,59
874,2,tackle,91
875,1,kick,0
876,2,tackle,70
877,3,pass,0
878,2,tackle,59
879,3,pass,0
880,3,pass,0
881,3,pass,0
882,2,tackle,98
883,1,kick,0
884,1,kick,0
885,3,pass,0
886,1,kick,0
887,1,kick,0
888,3,pass,0
889,3,pass,0
890,3,pass,0
891,3,pass,0
892,1,kick,0
893,2,tackle,102
894,1,kick,0
895,3,pass,0
896,2,tackle,58
897,2,tackle,85
898,3,pass,0
899,1,kick,0
900,2,tackle,59
901,2,tackle,66
902,3,pass,0
903,1,kick,0
904,2,tackle,67
905,3,pass,0
906,1,kick,0
907,2,tackle,61
908,2,tackle,99
909,2,tackle,62
910,1,kick,0
911,3,pass,0
912,1,kick,0
913,3,pass,0
914,1,kick,0
915,1,kick,0
916,1,kick,0
917,2,tackle,102
918,2,tackle,72
919,1,kick,0
920,2,tackle,100
921,2,tackle,52
922,1,kick,0
923,1,kick,0
924,2,tackle,52
925,1,kick,0
926,2,tackle,50
927,2,tackle,53
928,3,pass,0
929,2,tackle,77
930,3,pass,0
931,3,pass,0
932,3,pass,0
933,2,tackle,64
934,1,kick,0
935,3,pass,0
936,2,tackle,70
937,1,kick,0
938,2,tackle,73
939,3,pass,0
940,2,tackle,68
941,2,tackle,106
942,2,tackle,48
943,2,tackle,101
944,3,pass,0
945,2,tackle,59
946,1,kick,0
947,2,tackle,87
948,1,kick,0
949,3,pass,0
950,2,tackle,60
951,2,tackle,57
952,1,kick,0
953,2,tackle,93
954,3,pass,0
955,3,pass,0
956,1,kick,0
957,2,tackle,50
958,2,tackle,82
959,3,pass,0
960,3,pass,0
961,1,kick,0
962,3,pass,0
963,1,kick,0
964,3,pass,0
965,3,pass,0
966,2,tackle,83
967,1,kick,0
968,1,kick,0
969,3,pass,0
970,3,pass,0
971,1,kick,0
972,1,kick,0
973,2,tackle,82
974,3,pass,0
975,2,tackle,83
976,2,tackle,56
977,1,kick,0
978,3,pass,0
979,2,tackle,67
980,2,tackle,89
981,3,pass,0
982,1,kick,0
983,2,tackle,89
984,1,kick,0
985,1,kick,0
986,1,kick,0
987,3,pass,0
988,2,tackle,66
989,2,tackle,106
990,2,tackle,73
991,2,tackle,60
992,2,tackle,105
993,1,kick,0
994,1,kick,0
995,1,kick,0
996,1,kick,0
997,3,pass,0
998,3,pass,0
999,2,tackle,94
1000,3,pass,0
1001,2,tackle,55
1002,3,pass,0
1003,2,tackle,86
1004,2,tackle,81
1005,2,tackle,104
1006,2,tackle,77
1007,1,kick,0
1008,2,tackle,94
1009,2,tackle,57
1010,1,kick,0
1011,3,pass,0
1012,2,tackle,69
1013,2,tackle,95
1014,3,pass,0
1015,2,tackle,78
1016,2,tackle,66
1017,3,pass,0
1018,3,pass,0
1019,2,tackle,91
1020,1,kick,0
1021,2,tackle,65
1022,3,pass,0
1023,2,tackle,67
1024,2,tackle,63
1025,2,tackle,82
1026,3,pass,0
1027,2,tackle,105
1028,1,kick,0
1029,2,tackle,87
1030,3,pass,0
1031,1,kick,0
1032,2,tackle,80
1033,3,pass,0
1034,1,kick,0
1035,3,pass,0
1036,3,pass,0
1037,2,tackle,59
1038,1,kick,0
1039,3,pass,0
1040,1,kick,0
1041,2,tackle,48
1042,2,tackle,95
1043,2,tackle,73
1044,2,tackle,80
1045,3,pass,0
1046,1,kick,0
1047,1,kick,0
1048,1,kick,0
1049,2,tackle,101
1050,2,tackle,61
1051,1,kick,0
1052,2,tackle,104
1053,3,pass,0
1054,1,kick,0
1055,3,pass,0
1056,2,tackle,80
1057,2,tackle,74
1058,3,pass,0
1059,2,tackle,80
1060,1,kick,0
1061,1,kick,0
1062,2,tackle,96
1063,3,pass,0
1064,1,kick,0
1065,1,kick,0
1066,2,tackle,55
1067,2,tackle,64
1068,3,pass,0
1069,1,kick,0
1070,2,tackle,60
1071,2,tackle,83
1072,3,pass,0
1073,3,pass,0
1074,2,tackle,98
1075,1,kick,0
1076,2,tackle,65
1077,2,tackle,61
1078,1,kick,0
1079,3,pass,0
1080,3,pass,0
1081,2,tackle,94
1082,3,pass,0
1083,3,pass,0
1084,1,kick,0
1085,3,pass,0
1086,3,pass,0
1087,2,tackle,53
1088,1,kick,0
1089,1,kick,0
1090,3,pass,0
1091,1,kick,0
1092,2,tackle,71
1093,2,tackle,81
1094,2,tackle,92
1095,2,tackle,81
1096,1,kick,0
1097,2,tackle,50
1098,1,kick,0
1099,2,tackle,60
1100,2,tackle,57
1101,3,pass,0
1102,2,tackle,71
1103,3,pass,0
1104,1,kick,0
1105,2,tackle,104
1106,2,tackle,93
1107,3,pass,0
1108,3,pass,0
1109,3,pass,0
1110,1,kick,0
1111,3,pass,0
1112,1,kick,0
1113,1,kick,0
1114,1,kick,0
1115,2,tackle,69
1116,1,kick,0
1117,3,pass,0
1118,1,kick,0
1119,2,tackle,90
1120,3,pass,0
1121,1,kick,0
1122,2,tackle,89
1123,3,pass,0
1124,2,tackle,97
1125,1,kick,0
1126,3,pass,0
1127,3,pass,0
1128,2,tackle,82
1129,3,pass,0
1130,2,tackle,65
1131,1,kick,0
1132,3,pass,0
1133,2,tackle,98
1134,2,tackle,48
1135,1,kick,0
1136,2,tackle,49
1137,3,pass,0
1138,1,kick,0
1139,2,tackle,68
1140,2,tackle,94
1141,2,tackle,78
1142,1,kick,0
1143,3,pass,0
1144,1,kick,0
1145,1,kick,0
1146,1,kick,0
1147,3,pass,0
1148,1,kick,0
1149,1,kick,0
1150,1,kick,0
1151,2,tackle,97
1152,1,kick,0
1153,3,pass,0
1154,3,pass,0
1155,1,kick,0
1156,3,pass,0
1157,1,kick,0
1158,1,kick,0
1159,1,kick,0
1160,3,pass,0
1161,3,pass,0
1162,3,pass,0
1163,2,tackle,100
1164,2,tackle,65
1165,2,tackle,55
1166,1,kick,0
1167,1,kick,0
1168,3,pass,0
1169,3,pass,0
1170,3,pass,0
1171,3,pass,0
1172,3,pass,0
1173,2,tackle,49
1174,2,tackle,60
1175,1,kick,0
1176,2,tackle,83
1177,2,tackle,53
1178,1,kick,0
1179,2,tackle,87
1180,3,pass,0
1181,3,pass,0
1182,3,pass,0
1183,1,kick,0
1184,1,kick,0
1185,3,pass,0
1186,3,pass,0
1187,3,pass,0
1188,1,kick,0
1189,2,tackle,60
1190,1,kick,0
1191,2,tackle,86
1192,3,pass,0
1193,1,kick,0
1194,3,pass,0
1195,3,pass,0
1196,1,kick,0
1197,3,pass,0
1198,3,pass,0
1199,1,kick,0
1200,1,kick,0
1201,1,kick,0
1202,2,tackle,60
1203,3,pass,0
1204,2,tackle,50
1205,2,tackle,73
1206,3,pass,0
1207,1,kick,0
1208,3,pass,0
1209,2,tackle,80
1210,2,tackle,67
1211,1,kick,0
1212,2,tackle,82
1213,2,tackle,77
1214,1,kick,0
1215,3,pass,0
1216,2,tackle,65
1217,2,tackle,55
1218,3,pass,0
1219,3,pass,0
1220,2,tackle,52
1221,2,tackle,57
1222,1,kick,0
1223,3,pass,0
1224,1,kick,0
1225,3,pass,0
1226,2,tackle,65
1227,1,kick,0
1228,3,pass,0
1229,1,kick,0
1230,2,tackle,104
1231,3,pass,0
1232,3,pass,0
1233,2,tackle,84
1234,2,tackle,54
1235,2,tackle,56
1236,1,kick,0
1237,1,kick,0
1238,3,pass,0
1239,1,kick,0
1240,1,kick,0
1241,2,tackle,58
1242,2,tackle,106
1243,1,kick,0
1244,2,tackle,82
1245,3,pass,0
1246,1,kick,0
1247,2,tackle,101
1248,1,kick,0
1249,3,pass,0
1250,3,pass,0
1251,1,kick,0
1252,3,pass,0
1253,2,tackle,97
1254,3,pass,0
1255,1,kick,0
1256,2,tackle,94
1257,2,tackle,93
1258,1,kick,0
1259,2,tackle,103
1260,3,pass,0
1261,2,tackle,102
1262,3,pass,0
1263,1,kick,0
1264,1,kick,0
1265,1,kick,0
1266,1,kick,0
1267,3,pass,0
1268,1,kick,0
1269,1,kick,0
1270,2,tackle,89
1271,2,tackle,55
1272,1,kick,0
1273,2,tackle,53
1274,3,pass,0
1275,1,kick,0
1276,1,kick,0
1277,1,kick,0
1278,3,pass,0
1279,1,kick,0
1280,3,pass,0
1281,3,pass,0
1282,3,pass,0
1283,1,kick,0
1284,3,pass,0
1285,1,kick,0
1286,2,tackle,95
1287,1,kick,0
1288,1,kick,0
1289,2,tackle,85
1290,2,tackle,49
1291,3,pass,0
1292,3,pass,0
1293,3,pass,0
1294,1,kick,0
1295,2,tackle,87
1296,3,pass,0
1297,2,tackle,96
1298,3,pass,0
1299,2,tackle,55
1300,1,kick,0
1301,1,kick,0
1302,3,pass,0
1303,2,tackle,53
1304,2,tackle,72
1305,3,pass,0
1306,1,kick,0
1307,3,pass,0
1308,2,tackle,105
1309,3,pass,0
1310,1,kick,0
1311,2,tackle,63
1312,3,pass,0
1313,3,pass,0
1314,1,kick,0
1315,2,tackle,68
1316,1,kick,0
1317,3,pass,0
1318,1,kick,0
1319,2,tackle,63
1320,2,tackle,48
1321,3,pass,0
1322,1,kick,0
1323,1,kick,0
1324,2,tackle,92
1325,2,tackle,56
1326,3,pass,0
1327,1,kick,0
1328,2,tackle,102
1329,2,tackle,48
1330,1,kick,0
1331,1,kick,0
1332,3,pass,0
1333,2,tackle,104
1334,2,tackle,81
1335,2,tackle,79
1336,2,tackle,63
1337,1,kick,0
1338,2,tackle,62
1339,3,pass,0
1340,2,tackle,79
1341,1,kick,0
1342,1,kick,0
1343,3,pass,0
1344,2,tackle,94
1345,3,pass,0
1346,3,pass,0
1347,1,kick,0
1348,1,kick,0
1349,2,tackle,92
1350,1,kick,0
1351,2,tackle,48
1352,1,kick,0
1353,3,pass,0
1354,1,kick,0
1355,1,kick,0
1356,1,kick,0
1357,1,kick,0
1358,2,tackle,73
1359,2,tackle,90
1360,1,kick,0
1361,2,tackle,67
1362,2,tackle,81
1363,1,kick,0
1364,3,pass,0
1365,1,kick,0
1366,1,kick,0
1367,3,pass,0
1368,1,kick,0
1369,3,pass,0
1370,3,pass,0
1371,2,tackle,90
1372,3,pass,0
1373,3,pass,0
1374,2,tackle,100
1375,1,kick,0
1376,1,kick,0
1377,1,kick,0
1378,1,kick,0
1379,3,pass,0
1380,1,kick,0
1381,1,kick,0
1382,2,tackle,51
1383,1,kick,0
1384,1,kick,0
1385,1,kick,0
1386,1,kick,0
1387,3,pass,0
1388,3,pass,0
1389,3,pass,0
1390,3,pass,0
1391,2,tackle,63
1392,1,kick,0
1393,1,kick,0
1394,2,tackle,106
1395,3,pass,0
1396,3,pass,0
1397,3,pass,0
1398,1,kick,0
1399,2,tackle,63
1400,3,pass,0
1401,3,pass,0
1402,1,kick,0
1403,3,pass,0
1404,2,tackle,85
1405,1,kick,0
1406,1,kick,0
1407,1,kick,0
1408,2,tackle,96
1409,3,pass,0
1410,1,kick,0
1411,1,kick,0
1412,1,kick,0
1413,2,tackle,71
1414,3,pass,0
1415,3,pass,0
1416,1,kick,0
1417,3,pass,0
1418,1,kick,0
1419,2,tackle,70
1420,2,tackle,49
1421,1,kick,0
1422,1,kick,0
1423,3,pass,0
1424,2,tackle,56
1425,3,pass,0
1426,2,tackle,95
1427,2,tackle,51
1428,2,tackle,65
1429,2,tackle,93
1430,3,pass,0
1431,2,tackle,95
1432,3,pass,0
1433,2,tackle,69
1434,2,tackle,48
1435,3,pass,0
1436,2,tackle,93
1437,2,tackle,87
1438,3,pass,0
1439,3,pass,0
1440,1,kick,0
1441,2,tackle,51
1442,2,tackle,56
1443,3,pass,0
1444,1,kick,0
1445,3,pass,0
